30,5,4,2,3,6,3,6,3,2,5,2,6,6,13,4,3,6,3,1,3,3,1,3,3,2,3,2,6,8,4,2,8,1,6,3,3,2,7,4,3,4,1,3,1,2,1,5,2,3,4,1,5,6,2,5,3,5,8,6,2,6,2,7,2,14,5,3,3,3,2,7,10,6,5,3,2,3,7,4,2,1,4,1,4,8,3,6,2,5,0,4,6,1,7,3,5,3,5,3,7,3,2,4,1,4,1,5,2,1,0,3,2,5,3,9,7,4,2,1,3,3,3,5,5,12,5,2,5,0,6,9,6,3,6,3,2,5,7,2,5,2,3,7,11,7,3,1,5,3,5,4,5,2,2,0,1,2,4,5,1,4,5,6,6,6,5,6,6,6,3,4,4,1,2,5,4,6,3,3,3,2,1,1,2,6,3,0,3,4,7,3,1,1,2,6,5,0,1,7,1,3,2,2,3,4,4,6,3,4,8,2,3,2,2,5,3,2,3,4,7,4,3,7,5,4,6,7,4,3,7,5,3,11,3,6,6,3,3,3,1,5,5,1,4,3,6,3,3,1,7,2,2,4,4,2,png
45,11,1,13,36,2,2,0,107,11,3,2,11,4,3,1,35,10,1,0,7,2,0,2,0,1,1,0,5,2,2,3,105,1,0,2,13,1,1,2,0,2,1,1,3,1,1,1,20,1,1,0,6,0,1,1,1,2,0,1,3,0,2,1,10,30,1,0,11,5,1,3,4,5,1,0,13,2,3,0,3,2,4,0,2,2,1,2,0,3,2,2,1,1,3,1,2,1,0,3,3,0,5,5,2,1,0,0,1,1,2,2,2,0,2,2,4,3,2,2,5,4,4,2,3,1,0,2,3,4,107,1,4,2,0,2,1,1,0,0,1,1,0,3,4,0,4,11,0,2,4,0,3,2,1,2,1,2,0,1,2,0,0,0,0,3,3,1,1,0,0,2,0,1,1,6,1,3,3,2,0,1,2,0,0,2,0,1,2,1,3,0,11,2,9,4,1,3,1,4,1,2,1,3,3,0,4,1,1,6,0,2,0,2,2,3,1,4,1,3,1,2,2,3,1,4,3,1,0,3,0,1,0,1,1,5,5,2,1,0,0,0,1,2,1,2,1,4,3,1,1,0,2,1,1,3,png
28,4,2,3,4,4,4,5,4,4,4,3,5,4,4,2,0,2,2,5,2,3,2,1,3,3,4,7,6,7,2,4,4,2,2,6,1,3,4,0,2,2,4,3,2,2,6,3,0,2,3,3,3,2,4,2,1,1,3,4,7,3,8,3,2,6,6,1,4,2,2,9,5,10,7,5,0,5,3,5,3,2,7,1,10,7,3,2,1,6,5,0,5,10,5,7,3,2,3,5,3,3,2,8,1,4,4,2,2,5,8,8,6,4,3,14,7,1,1,3,2,0,2,0,4,3,7,8,3,0,3,2,2,1,2,1,3,1,3,3,7,2,8,6,3,1,4,4,2,3,4,7,1,3,1,4,2,9,2,8,4,2,3,1,7,6,3,3,4,7,8,4,3,7,6,2,3,5,4,3,2,4,3,4,1,1,5,6,3,10,4,5,3,3,1,2,2,3,4,11,2,1,1,9,3,4,8,6,4,4,6,3,1,2,4,5,4,4,5,8,8,5,3,7,0,1,1,6,4,2,2,9,4,8,4,6,5,8,5,4,2,10,1,6,2,2,2,11,1,8,2,6,3,7,8,4,png
132,7,8,0,4,8,0,2,1,4,5,10,1,4,1,2,5,2,0,0,1,5,10,2,3,1,5,2,5,2,2,1,4,3,2,2,5,3,4,2,0,1,1,3,4,8,5,3,0,0,5,2,1,1,4,3,2,3,3,4,5,8,3,5,6,4,3,3,7,1,2,5,2,3,1,6,4,3,3,2,4,3,4,7,8,3,2,5,6,1,10,3,5,5,5,2,4,0,4,8,4,1,1,2,4,2,4,5,2,5,1,4,2,3,2,2,1,1,1,4,7,1,0,7,5,5,2,1,8,2,2,3,1,1,3,5,6,3,4,6,1,2,5,3,3,1,2,1,1,5,3,3,2,3,3,3,3,1,3,4,0,3,5,3,5,4,1,4,1,12,2,4,3,6,4,4,4,5,5,1,6,5,3,4,5,10,2,6,3,7,7,4,5,2,1,3,1,4,2,4,2,4,3,3,2,5,2,2,1,7,3,6,5,2,4,4,4,2,7,3,3,6,1,5,5,5,6,6,1,7,6,3,2,0,9,6,3,4,2,5,3,3,3,1,2,4,2,5,4,6,4,4,2,2,4,6,png
42,6,1,3,3,5,2,1,3,4,3,2,1,4,4,8,0,3,0,2,3,1,3,8,2,6,4,4,5,5,1,6,2,1,2,3,0,1,0,1,2,2,1,4,0,1,3,10,1,3,2,0,1,0,2,3,1,2,2,1,2,6,10,16,1,4,2,3,3,2,0,4,3,3,1,1,0,3,3,7,1,2,2,2,1,2,1,5,1,1,1,2,2,3,3,10,0,1,2,2,1,0,0,2,3,2,0,6,1,0,4,6,3,5,1,3,10,0,3,7,4,1,2,6,3,12,12,25,0,1,0,0,2,1,0,4,3,2,1,1,1,0,7,6,0,1,1,2,1,1,3,6,0,2,0,2,1,4,3,17,2,1,0,2,3,2,1,16,3,1,3,3,0,2,1,10,4,2,0,2,2,4,1,2,3,3,10,2,3,4,6,11,6,2,6,4,4,3,3,4,1,2,6,3,2,3,3,5,1,4,4,14,0,2,3,3,2,2,3,3,4,10,9,8,8,5,10,5,4,9,4,7,2,12,1,0,5,5,12,11,6,10,5,5,7,4,4,22,15,11,8,16,19,13,15,17,png
212,26,5,2,4,1,3,24,5,3,3,0,2,27,1,1,48,2,3,0,0,2,1,3,2,0,4,1,2,1,2,5,27,0,0,1,3,2,2,1,2,2,2,1,2,3,4,3,1,1,4,6,5,1,2,3,2,4,1,1,3,0,2,1,2,4,3,1,5,1,1,7,3,4,1,0,1,3,4,1,2,1,4,1,3,2,0,3,1,3,1,1,0,3,6,1,1,5,3,0,3,3,2,1,4,1,2,1,1,4,4,3,1,4,25,3,3,0,2,6,3,3,1,4,3,5,3,9,2,2,2,0,0,1,2,0,0,3,1,2,3,5,4,2,2,2,3,0,2,1,4,7,3,5,3,2,6,6,2,5,0,2,3,2,3,0,7,5,0,1,2,1,3,2,4,1,1,2,4,0,2,1,2,4,4,0,4,1,6,4,2,3,3,2,3,1,1,1,1,1,1,0,3,2,3,2,7,5,4,29,3,2,1,0,3,6,1,2,1,4,5,2,2,6,1,2,2,3,3,5,1,3,3,2,2,1,3,2,5,3,1,4,6,6,2,2,4,1,3,2,0,2,3,2,2,5,png
23,8,6,6,4,4,7,3,4,4,4,2,1,8,0,1,6,3,6,0,5,5,1,3,1,5,5,3,5,4,5,4,9,4,7,3,10,0,4,5,2,7,0,4,1,6,2,7,3,4,7,4,5,5,3,3,1,4,4,4,4,1,6,2,6,5,1,1,8,2,4,8,6,8,3,5,2,2,8,4,7,1,4,3,5,4,2,6,1,6,4,2,5,3,5,6,4,1,2,3,3,4,1,3,1,3,5,2,2,2,2,3,2,1,3,4,3,8,4,4,6,2,7,3,3,7,9,3,6,5,2,5,6,3,3,3,5,9,1,3,2,2,1,2,9,2,3,3,3,2,1,6,2,0,5,1,2,3,5,7,2,2,1,3,4,1,2,2,2,4,3,2,4,8,1,4,2,6,4,8,1,5,4,9,3,2,7,5,4,3,2,6,6,3,2,3,4,1,1,3,1,2,2,1,3,3,4,7,6,4,3,5,8,7,2,5,1,8,0,11,2,6,6,14,4,4,2,4,5,4,3,2,6,2,5,6,2,5,5,5,2,7,3,4,2,7,4,5,4,5,6,10,6,4,3,2,png
42,7,4,5,5,7,5,1,9,3,8,4,8,7,10,1,4,4,2,1,5,3,6,0,10,4,5,2,6,2,1,0,7,3,2,4,3,0,2,2,5,2,1,2,2,4,2,1,2,3,1,3,2,5,3,5,6,3,7,5,2,3,4,5,6,7,7,4,8,5,0,5,4,3,4,1,1,3,2,5,7,2,5,2,3,5,2,2,5,3,11,3,3,4,3,1,2,7,0,11,3,1,3,3,1,4,3,8,1,5,4,3,2,6,1,4,5,8,1,3,2,0,2,2,3,7,2,1,6,1,10,4,3,5,8,2,2,3,4,2,8,2,4,3,4,0,5,0,6,2,4,0,4,0,3,3,3,2,4,7,9,4,5,7,2,3,4,4,2,0,6,3,3,14,6,1,6,4,2,3,5,5,6,2,3,3,9,2,3,9,7,2,2,1,2,6,2,3,6,4,0,2,0,0,2,3,7,6,6,7,0,3,3,7,10,5,3,6,1,5,3,3,5,5,3,2,0,6,3,3,2,4,4,6,5,3,5,2,3,13,3,5,2,6,7,2,4,5,2,5,5,7,2,5,4,4,png
29,2,0,2,2,6,3,3,87,1,8,4,3,8,3,0,83,6,0,0,13,1,2,3,5,2,6,1,3,1,3,1,2,85,7,3,0,2,4,2,9,5,1,2,3,1,1,2,9,0,0,1,1,11,1,1,2,1,1,1,1,0,0,1,1,5,85,5,3,4,5,3,6,3,5,0,2,3,2,1,6,9,13,1,3,0,1,3,2,1,4,0,2,2,2,1,7,4,1,6,1,1,2,1,0,1,6,3,2,1,0,1,3,1,2,3,0,0,3,3,3,0,2,2,0,1,0,0,2,0,7,2,87,3,7,0,0,4,5,2,10,2,0,4,7,0,0,0,7,1,2,1,0,2,2,0,4,3,0,1,0,5,0,7,5,6,0,1,4,5,0,1,1,3,4,1,0,2,0,0,0,4,0,2,0,0,0,1,0,2,2,2,3,7,2,6,1,2,2,3,0,0,3,1,1,2,1,1,1,0,0,1,6,1,2,3,4,2,0,2,0,3,2,3,2,0,0,3,1,3,0,1,0,3,1,1,5,2,2,0,0,1,1,1,1,0,2,0,1,0,0,2,3,0,4,2,png
39,9,1,6,4,6,7,2,7,4,2,5,5,10,10,3,6,3,5,3,2,1,1,0,5,5,6,3,4,2,3,3,3,5,4,3,1,6,4,5,4,4,0,5,3,2,4,2,2,4,1,3,7,4,3,5,1,1,4,2,2,2,5,1,6,6,7,1,5,2,2,7,5,4,4,5,4,4,5,4,4,2,6,2,3,0,5,3,9,5,1,3,2,4,3,4,2,1,5,4,3,4,2,7,5,4,3,1,2,4,4,5,5,2,2,3,6,7,7,4,3,5,5,5,1,6,1,5,4,2,2,5,4,2,5,5,5,3,4,1,9,3,1,3,4,3,2,2,5,3,4,4,5,3,11,2,5,3,3,3,5,6,6,5,1,4,4,3,1,2,0,4,6,2,4,3,4,6,3,3,6,2,7,5,3,6,7,3,1,7,3,5,2,4,4,5,5,0,5,8,3,4,4,3,5,6,4,2,8,6,7,6,1,1,1,6,6,5,5,4,1,5,1,4,2,4,2,6,1,5,5,1,6,4,2,5,1,3,1,4,1,1,5,3,5,5,6,4,4,4,3,5,7,5,6,6,png
579,10,7,0,18,1,2,1,11,8,2,2,0,2,2,0,1,7,9,0,0,0,0,0,2,1,1,3,1,7,1,0,7,2,0,7,8,0,9,0,0,0,0,0,0,0,0,0,7,0,0,2,3,0,3,0,0,2,0,7,0,0,0,0,8,3,2,0,2,0,0,9,5,10,0,1,7,2,1,0,1,0,2,0,2,0,0,3,0,3,0,2,1,0,1,0,9,1,1,3,3,3,0,1,0,1,0,0,1,2,0,2,1,0,0,2,1,0,1,9,2,9,0,0,1,1,0,0,8,0,7,2,0,0,0,0,0,1,0,1,2,0,8,2,7,1,0,8,1,0,0,1,7,0,0,0,1,1,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,1,0,1,2,1,0,0,0,2,0,1,1,0,0,8,0,0,0,1,8,0,2,0,0,1,2,8,1,0,1,0,2,1,0,0,0,1,1,0,1,1,1,0,0,1,1,0,1,8,0,0,1,0,0,8,0,1,1,0,1,0,1,1,1,0,8,0,1,9,0,2,1,3,2,0,0,0,0,2,0,1,3,png
28,3,0,1,2,1,2,1,2,1,5,1,2,5,4,5,0,1,1,0,0,2,2,0,0,0,61,1,11,1,4,6,1,0,0,0,2,0,1,1,0,2,2,3,1,1,0,0,0,2,0,1,64,1,0,0,3,5,1,3,6,4,5,6,0,5,2,7,3,0,63,10,4,2,1,2,0,2,1,1,1,6,4,1,5,4,4,1,0,1,3,0,1,1,1,0,0,2,1,3,1,1,0,3,68,1,1,0,0,5,4,1,5,0,1,10,0,3,0,3,5,0,0,4,5,0,5,0,1,1,2,0,1,2,1,11,0,1,1,1,1,62,7,5,2,1,1,0,0,1,2,1,6,1,5,2,0,2,0,3,0,3,1,69,1,2,1,1,6,0,5,2,4,2,1,2,0,3,2,2,7,1,5,5,1,0,4,3,1,0,1,1,0,0,3,7,0,0,0,5,1,1,1,0,2,4,1,4,7,64,1,0,2,5,1,1,1,1,5,7,2,4,1,2,1,7,0,1,0,0,6,4,5,2,5,0,2,8,2,3,1,1,0,6,1,0,11,3,1,6,1,6,3,3,2,4,png
28,2,1,2,2,1,4,3,12,4,3,6,2,4,6,3,11,3,1,1,2,1,0,6,1,1,2,2,3,6,4,1,2,13,1,2,3,3,4,3,3,2,1,2,3,2,3,6,4,4,0,1,3,2,4,3,2,5,5,10,2,3,5,5,2,4,15,3,4,3,5,2,6,3,2,4,2,4,8,2,10,1,7,7,2,2,0,1,0,6,1,1,2,8,7,8,2,3,2,1,3,4,1,5,2,8,1,3,3,7,5,4,7,3,2,4,6,5,4,7,4,2,7,4,5,1,5,8,4,6,1,4,6,2,1,3,1,2,2,5,4,3,4,2,3,2,0,2,1,3,4,6,2,0,3,8,10,7,6,4,3,0,3,3,3,4,3,5,2,3,9,6,1,9,9,3,2,5,2,9,6,1,6,9,4,3,1,5,5,6,5,3,6,1,0,3,5,7,2,4,3,5,2,9,1,4,9,6,2,2,6,7,2,5,2,3,1,2,5,12,4,8,8,5,4,4,4,3,6,8,5,4,4,9,2,7,3,3,3,7,1,1,5,6,4,2,3,6,3,3,1,3,3,7,2,9,png
33,8,4,0,6,3,4,8,7,1,9,2,1,6,7,3,10,6,6,3,1,3,3,4,3,4,2,5,2,4,2,0,6,4,2,4,6,7,5,4,3,5,4,6,3,5,3,1,3,2,4,9,4,5,5,4,4,6,5,2,1,2,4,6,10,7,8,3,9,5,3,2,7,3,4,2,4,3,5,3,4,5,8,2,9,11,4,5,1,3,1,7,1,3,4,6,2,6,3,0,2,8,7,7,1,4,6,4,5,3,5,2,8,4,2,3,2,3,6,5,5,2,8,5,3,5,10,1,3,1,1,5,9,3,4,4,2,4,3,5,2,2,3,3,3,1,2,0,7,3,2,3,2,5,2,3,5,6,6,2,1,2,2,0,1,7,0,5,4,3,4,4,3,1,6,5,2,6,2,3,0,3,5,3,6,2,7,4,5,5,2,4,4,3,5,6,1,4,2,5,2,3,3,4,5,1,4,5,5,3,5,7,1,10,1,2,3,1,2,3,6,6,6,2,4,5,3,0,3,4,2,4,3,7,5,3,2,3,5,5,3,3,2,3,3,1,4,8,1,4,2,5,2,5,2,2,png
24,7,7,5,4,3,8,1,5,5,7,2,5,3,4,3,10,4,5,2,10,5,3,4,5,5,6,2,3,6,3,4,9,2,5,6,1,4,6,4,2,0,4,4,1,2,2,2,7,5,6,5,3,2,3,5,2,5,8,3,2,4,7,1,5,4,4,6,7,4,2,4,2,4,1,4,5,3,8,2,4,1,4,5,10,8,4,4,2,2,1,7,5,4,2,3,6,2,4,3,4,3,3,3,4,2,3,2,2,5,6,5,8,4,4,4,5,4,5,3,3,2,3,5,1,5,1,2,6,3,5,3,9,4,3,4,4,3,6,5,3,5,1,7,4,2,4,2,3,3,0,5,6,3,3,3,6,4,1,3,6,3,2,4,6,1,3,1,4,8,3,5,7,1,4,5,5,4,4,3,4,1,4,4,5,7,1,5,3,3,6,4,7,6,2,4,3,3,3,5,4,4,6,0,9,4,6,4,3,4,4,3,4,0,2,4,3,1,7,1,3,2,1,4,4,3,1,4,8,5,3,4,2,1,6,4,4,1,1,3,8,6,2,8,2,3,4,3,0,5,4,4,4,5,3,5,png
31,5,29,1,30,9,3,2,32,3,5,1,1,6,10,3,33,2,5,2,4,2,2,3,7,2,2,4,2,2,1,1,37,5,1,5,3,4,2,2,0,3,1,3,2,3,0,3,5,6,3,1,3,2,4,1,4,4,7,4,4,3,1,0,37,5,2,5,5,4,3,7,6,5,2,5,3,2,1,4,2,2,3,0,5,4,2,0,3,5,1,3,3,1,2,5,3,2,3,3,5,3,2,5,1,2,4,4,4,2,1,4,4,3,1,7,2,3,3,13,9,3,0,6,7,3,2,3,4,34,5,6,4,5,1,3,2,2,1,4,4,3,2,1,7,5,0,3,2,0,0,4,5,2,2,2,2,4,2,4,3,1,6,1,4,2,1,0,4,2,0,1,9,0,3,1,3,5,5,3,4,0,2,4,4,3,2,4,6,2,3,1,1,6,5,4,2,0,8,4,2,1,1,3,5,1,7,4,2,5,1,1,2,2,3,2,2,4,4,3,1,3,6,4,8,1,1,0,2,2,3,4,2,1,2,3,1,3,8,2,5,1,2,2,2,4,1,2,2,4,2,3,7,2,0,4,png
28,6,7,5,2,3,4,5,11,2,9,1,4,4,4,1,10,9,5,2,7,2,6,3,1,2,2,3,4,3,6,3,4,6,10,4,5,5,1,4,9,6,4,4,5,1,6,1,3,2,3,4,3,3,1,3,6,1,6,5,0,2,2,5,8,5,7,1,8,1,2,5,5,5,7,0,3,3,4,5,10,2,8,2,3,2,3,2,4,4,0,3,4,3,5,5,3,6,4,3,4,6,1,1,3,1,2,5,2,2,6,4,7,7,4,6,1,2,2,13,3,6,4,8,4,6,3,5,7,5,3,3,9,2,4,4,3,3,3,1,2,4,4,4,1,4,1,2,7,5,6,6,3,1,2,0,4,4,7,3,8,5,1,3,5,6,4,1,2,2,1,3,1,3,1,6,7,1,3,2,2,4,3,5,8,2,3,10,0,8,3,2,5,3,4,4,6,4,0,3,3,0,6,5,3,2,10,5,3,2,2,4,1,1,5,2,7,5,7,2,6,5,6,4,2,4,3,4,2,3,2,4,1,6,3,6,8,6,5,2,4,2,2,3,3,1,6,8,2,2,0,7,4,0,7,4,png
