0,0,2,4,3,8,3,6,4,1,8,6,4,1,4,2,2,2,9,3,3,3,4,2,4,8,4,4,4,5,2,8,3,3,1,2,4,6,5,4,2,3,5,3,8,1,6,5,6,4,6,3,4,5,6,4,7,5,6,1,6,5,3,4,7,3,4,4,3,5,6,2,4,2,4,3,2,7,4,2,1,2,6,6,0,5,3,5,6,7,7,3,2,2,7,3,3,4,8,9,4,3,1,5,2,5,3,3,5,5,3,1,2,4,5,8,2,5,2,4,4,5,5,2,5,3,3,1,3,5,3,8,2,3,4,7,4,3,2,3,4,4,4,4,3,3,8,6,3,5,2,5,7,2,3,3,7,4,4,9,2,3,5,4,2,3,11,4,5,2,2,6,3,2,2,7,2,3,4,2,5,3,4,1,3,6,2,0,2,3,0,3,8,6,2,5,6,8,5,6,3,2,4,2,8,2,3,5,4,2,3,4,4,3,6,5,3,3,3,3,6,4,6,2,4,3,5,9,8,2,3,5,5,4,4,3,1,6,3,6,4,5,2,5,5,3,4,7,0,4,3,6,4,5,4,3,png
11,4,4,1,6,3,5,5,19,2,3,4,3,7,4,6,4,0,0,3,7,4,2,0,5,9,5,2,1,6,5,2,12,9,6,4,5,4,4,3,4,0,2,3,3,6,1,2,2,1,6,1,6,4,6,1,7,2,7,11,3,2,5,5,4,7,5,6,4,2,5,3,4,4,3,1,3,3,3,6,0,5,2,4,1,2,10,5,6,4,5,4,0,2,3,1,4,1,2,11,4,3,8,4,6,5,4,1,5,3,4,5,4,2,2,7,3,1,6,3,5,2,4,3,8,3,4,6,4,4,15,3,4,3,2,6,1,1,5,2,4,8,1,6,3,4,4,1,3,4,7,2,3,7,1,6,3,5,5,4,5,1,4,6,3,3,3,4,2,2,5,3,5,6,3,4,0,2,1,2,3,3,5,2,3,2,3,2,4,13,5,3,2,9,7,3,3,5,0,3,7,6,3,7,1,3,3,3,3,6,3,3,3,4,2,6,7,1,4,2,4,4,2,8,4,2,2,6,0,2,9,3,4,6,1,3,3,3,6,5,5,2,6,6,5,1,3,2,4,3,3,6,4,2,4,10,png
3,0,3,6,4,4,4,6,5,6,2,5,6,1,9,5,3,4,6,5,2,1,7,3,4,5,2,1,2,13,4,6,4,2,2,2,7,3,6,6,2,3,3,2,9,2,3,3,4,8,6,6,2,5,6,7,4,6,6,4,10,5,7,6,2,1,3,7,2,3,2,4,4,2,6,1,1,3,7,3,7,3,4,1,0,1,6,5,1,3,1,3,4,4,3,5,4,2,5,5,3,3,4,2,4,2,2,4,6,5,5,4,2,5,4,5,6,6,2,5,1,4,1,7,3,5,4,5,3,2,5,0,3,1,4,2,3,3,1,2,4,4,7,10,5,3,5,1,0,2,0,4,1,7,3,5,4,4,8,7,4,1,2,2,0,3,3,4,1,4,2,5,1,2,4,3,3,3,4,0,3,3,7,8,2,3,4,5,3,1,9,4,6,1,6,6,6,3,12,6,3,4,0,6,6,2,2,6,8,4,3,7,5,4,4,3,7,3,4,9,4,3,5,6,6,1,2,2,3,4,3,6,2,6,5,4,2,3,10,3,9,8,3,8,5,4,4,5,2,2,1,4,5,3,7,7,png
5,0,0,5,0,2,2,6,3,0,4,6,1,2,6,6,2,3,0,1,0,4,4,4,3,1,4,6,4,5,7,6,0,5,0,2,2,2,5,0,1,6,1,2,3,2,3,2,3,4,2,5,2,2,5,11,4,2,4,5,4,5,5,9,1,2,3,6,2,8,3,7,0,1,4,3,1,4,4,6,3,2,2,7,4,2,3,4,0,1,0,5,5,9,7,4,1,5,3,6,1,2,3,3,4,2,8,6,5,2,5,6,1,1,7,2,8,8,6,4,1,3,7,6,2,4,5,9,2,2,1,6,7,8,3,5,0,2,6,5,1,2,5,6,2,2,4,3,2,3,5,10,3,5,3,4,4,7,11,3,3,3,4,7,0,5,2,7,1,5,3,6,1,6,4,7,4,8,4,2,3,4,7,10,2,5,7,5,5,5,5,3,2,1,7,3,2,4,1,4,0,6,2,4,4,5,9,8,2,4,6,7,7,5,3,10,3,3,5,10,3,3,4,5,1,3,4,4,1,3,4,3,2,4,4,7,3,5,7,7,7,3,6,2,4,4,5,3,4,6,7,1,5,9,8,12,png
11,8,8,4,5,2,5,3,9,6,3,3,3,2,1,3,6,3,1,0,2,2,2,1,2,4,3,2,4,2,4,12,3,1,2,3,1,2,2,1,0,2,2,2,6,0,2,11,2,4,4,4,2,2,1,10,6,3,2,2,5,0,8,11,10,1,5,4,2,1,2,7,2,1,1,6,0,2,5,9,3,2,4,2,2,0,0,2,2,2,2,3,1,3,2,14,0,0,3,0,0,6,0,4,1,2,1,1,2,5,1,5,2,1,3,5,11,7,1,4,3,3,2,6,6,13,9,6,6,4,1,3,3,3,4,1,4,2,2,4,8,1,2,6,3,4,3,3,1,6,3,5,3,2,0,0,7,4,3,12,2,2,1,2,1,4,1,10,3,2,2,5,0,0,2,6,1,1,2,4,2,4,0,2,3,1,8,4,3,4,8,9,0,4,3,6,4,2,8,5,3,2,7,5,2,4,3,1,0,4,4,16,0,5,4,6,0,1,3,0,0,11,2,9,4,3,2,3,7,8,2,5,7,11,2,4,6,1,13,11,6,9,4,1,9,7,1,13,13,12,16,16,15,10,7,13,png
7,1,1,4,1,1,6,0,3,2,2,2,1,2,2,2,2,3,7,4,2,6,3,4,1,3,4,4,0,0,1,2,1,3,7,5,3,3,4,4,1,0,7,6,2,4,6,5,3,0,4,5,3,5,3,3,3,1,2,4,5,5,5,4,1,2,3,4,3,4,5,5,0,5,7,6,3,7,1,4,2,2,6,8,4,4,3,7,2,0,7,3,3,12,5,7,2,3,4,7,3,6,6,5,8,2,5,5,5,3,6,6,1,3,5,5,1,9,3,5,1,4,1,4,5,5,3,7,2,4,3,9,1,3,4,3,4,1,5,5,0,4,4,1,4,3,1,10,6,6,7,7,0,4,4,4,4,6,5,5,1,5,2,3,0,3,8,1,6,3,6,6,4,7,5,3,2,4,6,4,7,7,7,6,3,4,6,8,2,3,8,5,2,3,6,1,2,4,2,7,4,4,7,3,0,5,8,4,4,2,6,5,7,8,11,5,1,3,5,2,6,6,5,6,6,3,5,3,5,4,8,6,7,4,7,7,6,5,2,4,3,3,4,4,3,5,1,1,1,2,6,3,4,6,4,2,png
19,5,10,7,6,2,4,2,5,6,4,5,7,5,5,1,5,6,9,4,3,0,5,3,3,3,4,4,1,7,2,1,4,6,2,10,8,2,5,4,3,5,7,1,0,4,1,6,5,2,3,1,4,6,2,3,1,4,4,3,2,5,0,4,9,4,1,5,4,6,3,2,5,11,3,3,1,5,5,5,5,6,6,2,8,6,4,5,4,2,9,5,6,7,4,4,3,6,2,1,4,8,2,6,2,2,8,4,9,4,2,1,3,3,9,2,3,2,6,3,1,5,3,0,2,2,3,4,6,3,0,1,3,1,5,3,4,4,2,5,5,5,4,2,7,7,8,5,4,5,5,4,5,4,3,0,3,2,3,3,6,3,2,1,2,3,8,4,3,7,1,9,4,1,6,0,5,7,3,2,3,6,2,5,3,4,4,11,5,2,3,5,4,6,3,2,2,1,4,3,5,3,1,6,4,4,2,2,5,2,5,2,2,4,5,4,3,4,2,5,4,3,9,3,3,1,0,3,2,3,3,2,6,2,4,4,3,5,6,5,3,3,5,3,5,5,3,7,3,5,1,5,5,5,4,5,png
10,4,3,7,5,2,2,2,6,4,7,4,4,5,8,6,8,8,2,3,6,3,6,4,6,0,6,1,4,2,2,5,2,3,3,7,6,1,2,2,7,7,1,2,6,3,1,4,8,7,2,3,7,0,5,2,6,2,5,5,1,2,7,2,0,11,1,5,7,5,5,3,1,3,4,2,2,6,3,4,5,7,2,7,1,4,1,2,3,3,2,4,1,2,4,6,5,2,7,5,2,3,4,2,5,3,1,4,6,1,2,4,1,5,1,5,2,10,9,4,5,5,3,6,10,7,4,3,5,3,8,5,4,5,5,3,5,6,2,4,4,8,2,4,3,5,7,4,5,4,0,7,5,2,6,5,5,3,2,5,6,1,4,3,2,3,7,3,1,3,2,1,3,9,6,4,1,7,4,4,8,4,5,7,3,3,8,3,3,2,4,3,4,2,4,4,6,4,5,6,5,7,2,2,3,2,1,5,7,2,4,5,4,6,10,6,0,7,4,5,1,3,3,6,3,0,2,4,7,5,4,4,6,4,0,10,2,0,4,4,2,5,1,1,1,6,4,4,3,3,3,2,3,2,3,1,png
7,0,4,2,3,8,2,1,19,2,4,2,10,3,2,0,17,13,1,3,7,2,1,7,9,5,2,9,4,4,6,0,6,18,13,7,1,0,1,2,3,2,3,4,2,1,7,4,6,13,7,6,5,4,5,6,7,7,2,2,4,6,5,2,4,5,21,5,5,0,3,2,4,2,2,3,3,3,2,1,6,2,8,1,7,0,3,6,2,1,10,2,4,0,1,2,4,4,2,4,3,2,5,6,5,3,5,2,1,2,2,5,11,2,9,3,4,2,3,2,2,1,1,6,6,5,1,1,2,4,2,3,23,1,4,1,3,5,6,7,4,2,5,3,7,4,1,1,0,1,2,2,3,5,3,3,5,1,4,1,4,6,8,6,3,3,3,3,0,2,1,2,1,8,1,3,4,8,6,6,3,6,1,4,7,7,1,8,3,4,2,5,6,3,3,7,6,4,3,1,5,1,2,4,4,4,4,5,2,5,0,1,1,1,2,1,5,1,2,3,3,4,6,5,9,8,6,3,3,3,1,3,0,3,1,3,6,3,7,5,9,2,4,5,2,1,3,2,8,3,0,6,3,2,1,4,png
5,4,4,5,4,5,10,4,6,3,1,2,5,7,4,2,9,2,1,3,3,2,2,1,5,5,5,5,6,7,6,3,3,3,3,5,4,2,2,5,2,6,3,6,5,4,2,6,9,4,1,1,8,3,6,2,6,4,4,2,6,3,5,2,5,0,6,5,3,0,2,5,5,4,1,7,3,2,6,7,1,4,4,4,2,4,5,2,5,3,5,2,0,3,0,3,4,6,4,7,2,7,5,1,6,6,6,3,4,7,2,5,4,4,5,3,6,4,4,3,3,0,2,0,6,9,5,3,2,1,5,7,5,3,4,7,5,1,0,3,1,4,3,7,7,7,1,3,4,8,3,3,3,5,3,1,1,3,3,4,4,6,4,7,4,4,3,4,6,5,3,3,6,2,6,2,2,5,1,3,4,0,5,3,2,4,2,3,2,4,6,1,6,7,5,4,7,4,4,2,8,2,5,4,6,1,7,4,8,4,5,3,6,4,2,8,3,3,2,3,3,0,2,4,4,6,3,4,3,8,5,4,7,5,9,6,3,2,1,6,3,5,3,5,4,1,4,2,7,8,2,3,4,5,3,13,png
426,6,10,1,11,2,1,0,7,5,1,1,2,0,0,0,4,9,7,1,3,0,2,0,4,0,0,1,1,5,4,1,4,2,0,4,10,1,8,1,3,3,2,2,2,2,2,3,4,3,0,2,0,0,1,1,2,2,1,6,1,0,1,1,7,3,2,0,0,3,3,7,3,11,0,1,9,1,2,0,1,4,2,3,3,4,3,2,2,1,2,5,1,2,3,0,7,3,4,1,2,7,0,1,1,0,1,0,0,5,3,1,3,1,0,1,2,1,1,7,1,10,0,0,2,0,1,3,7,2,10,0,2,0,0,3,1,5,1,1,6,1,5,1,6,4,0,7,1,2,6,4,5,2,0,2,5,2,3,2,0,1,0,0,2,2,2,3,1,3,3,5,3,5,1,2,1,0,2,2,2,1,4,2,2,3,2,4,5,1,2,0,1,5,0,0,0,1,2,0,8,1,0,2,0,0,2,2,2,1,0,2,2,1,5,1,0,1,2,1,4,1,8,1,3,1,1,2,5,1,2,2,1,4,4,3,0,0,1,6,2,3,5,1,0,1,1,0,1,0,1,3,0,1,0,3,png
1,2,3,0,0,0,0,0,1,1,1,0,1,2,2,4,2,1,9,0,0,1,1,0,1,0,20,0,6,7,11,1,0,0,0,4,0,12,1,0,0,2,1,14,0,0,0,1,2,7,4,8,23,0,1,0,7,2,3,8,3,9,1,6,0,1,2,2,2,0,19,14,5,1,13,1,10,2,2,4,2,1,0,6,1,3,6,7,6,0,3,0,0,6,0,7,0,0,4,9,5,0,8,0,29,4,8,3,1,9,3,3,2,4,0,2,9,2,3,10,1,2,1,7,2,6,10,4,1,0,0,0,1,2,0,5,1,8,0,0,0,20,12,8,0,4,5,0,0,13,0,0,5,14,4,1,0,3,0,5,1,2,2,30,5,1,12,4,4,8,2,1,6,5,4,6,0,6,0,0,10,8,8,2,1,0,8,3,2,1,5,6,1,0,3,1,7,1,0,9,0,6,0,1,9,2,2,1,4,27,4,11,7,1,0,2,3,1,18,10,1,8,2,7,0,4,2,0,0,2,4,4,1,9,2,0,0,20,7,9,4,0,0,4,2,1,16,7,1,4,0,16,2,11,2,2,png
2,4,6,7,2,3,3,4,5,3,3,2,1,1,2,4,4,1,3,3,1,2,1,6,0,4,2,1,2,1,3,6,2,7,1,2,4,2,7,8,3,5,3,1,1,4,4,7,4,5,2,6,3,3,3,4,1,5,4,8,5,6,3,10,0,2,5,3,0,1,2,1,2,5,1,2,3,1,1,4,0,2,2,3,2,3,2,3,0,3,5,5,2,6,5,2,3,4,6,10,1,0,2,5,4,5,1,5,8,7,3,4,5,1,2,3,4,7,4,4,6,9,6,4,6,4,8,13,2,8,0,4,4,5,2,3,1,3,0,3,1,4,3,4,2,0,1,8,1,3,1,3,2,3,6,8,6,9,6,9,1,5,1,2,1,3,3,7,1,5,0,4,2,4,4,5,1,2,1,2,4,5,9,10,3,4,4,4,5,4,7,7,3,1,0,1,3,6,3,2,2,6,1,4,2,3,6,10,0,7,8,6,4,3,8,8,5,7,4,9,5,4,8,9,9,3,1,7,3,3,4,12,0,7,4,5,3,10,4,8,2,3,9,8,5,2,3,3,2,10,4,7,8,15,11,9,png
3,4,5,1,6,3,3,2,7,1,1,5,5,6,1,4,7,4,3,2,6,5,6,3,3,5,5,1,3,2,3,4,2,5,4,3,3,4,4,3,5,6,6,4,5,9,2,7,7,4,4,6,6,10,2,3,6,2,4,4,0,6,2,0,3,5,2,10,3,0,4,5,3,0,5,4,2,3,4,3,5,2,5,4,6,3,2,7,1,2,2,4,1,7,4,6,2,3,1,2,6,3,3,4,1,2,7,1,5,2,6,1,7,5,1,5,6,6,3,9,7,5,4,2,1,6,3,5,4,3,5,3,7,3,5,4,3,3,3,3,3,4,4,3,4,4,3,3,7,7,0,2,4,4,6,4,4,7,6,4,3,1,3,4,11,4,4,5,10,7,11,3,4,3,6,4,6,2,1,2,1,5,5,4,4,7,1,5,6,5,6,4,6,0,3,3,3,4,5,6,3,1,4,2,9,5,5,4,7,4,0,8,5,6,1,4,6,4,5,3,3,3,2,2,1,5,5,5,2,4,3,6,0,7,3,4,0,3,6,8,1,6,4,4,5,5,2,4,1,5,4,4,4,6,4,3,png
4,4,2,7,3,2,4,4,5,4,5,4,2,5,3,5,0,4,2,3,5,6,4,3,4,5,6,8,5,6,1,7,2,2,0,2,1,4,8,1,3,2,3,5,4,4,6,5,6,3,5,6,4,0,3,10,4,2,5,4,5,2,10,8,4,6,3,4,4,2,0,2,3,1,4,3,8,4,6,3,4,2,2,6,1,3,1,2,6,2,3,6,6,8,3,3,8,5,5,4,6,5,1,3,0,7,5,8,5,8,5,4,5,7,4,5,7,1,7,4,8,4,4,5,4,8,1,4,0,2,2,4,3,4,7,2,5,4,4,6,1,2,3,4,4,3,4,2,0,4,5,8,3,3,5,5,7,4,1,5,1,4,2,1,4,3,4,2,2,2,4,3,3,6,5,5,4,10,5,2,4,1,3,6,3,2,4,5,3,2,6,1,5,5,1,2,9,4,4,5,6,4,1,3,6,4,3,4,6,3,4,7,2,5,10,2,5,3,1,8,4,2,5,4,2,6,8,2,5,0,2,6,5,5,5,2,6,6,2,0,3,4,3,5,6,4,7,4,3,6,2,4,5,3,4,1,png
5,5,4,7,8,1,5,0,1,7,5,2,5,4,5,5,3,3,4,10,4,3,2,5,2,3,3,6,2,3,0,7,6,1,2,8,3,2,1,4,3,1,3,5,3,1,5,2,3,6,3,3,3,3,3,5,3,4,6,6,5,2,5,0,7,6,3,4,2,5,3,6,5,5,6,5,4,3,3,3,2,2,0,6,1,0,6,2,2,3,5,6,4,3,6,7,5,5,1,7,2,2,4,3,5,2,4,4,5,1,1,1,4,9,3,6,2,5,4,2,5,5,1,3,3,4,4,5,4,2,2,2,2,6,3,1,2,6,5,2,2,6,4,7,0,5,3,2,4,1,5,8,4,2,6,2,0,6,4,2,7,5,2,5,11,4,1,5,4,5,6,3,9,4,4,8,3,5,5,5,4,4,1,0,5,2,3,5,9,1,4,3,1,2,1,6,3,3,3,8,1,4,6,4,4,2,8,3,6,4,5,5,4,5,8,5,4,8,10,4,4,7,4,8,4,4,3,8,2,5,4,3,4,5,1,8,6,4,4,7,8,1,5,4,5,1,4,7,3,4,10,3,4,0,2,8,png
11,7,4,8,5,8,2,2,7,1,6,4,6,4,2,1,4,6,5,3,1,3,5,5,4,1,1,6,2,4,3,3,4,6,2,3,1,4,0,1,10,8,4,4,10,5,8,3,6,3,3,1,2,2,2,3,2,5,2,9,3,2,3,1,8,2,8,9,7,3,2,2,3,3,1,4,3,4,5,3,8,0,5,2,2,1,5,4,6,4,4,4,13,7,0,3,7,11,4,2,0,8,1,4,3,2,1,1,3,6,6,4,6,4,3,1,2,3,6,5,5,1,4,4,2,3,6,5,10,3,5,1,10,2,2,8,3,3,2,4,1,2,4,0,2,1,0,3,11,5,4,2,5,3,2,3,3,5,7,5,2,4,1,3,4,11,4,4,2,1,2,3,2,1,5,4,4,2,6,7,5,7,5,0,5,2,2,8,1,4,4,0,8,4,12,4,3,2,3,3,2,3,5,7,6,5,3,6,1,1,2,8,2,5,4,6,7,6,4,4,9,6,11,1,2,5,0,1,2,8,1,4,5,5,4,5,4,5,10,4,1,2,4,1,2,7,3,5,4,5,3,4,3,5,7,0,png
